lat;lng;uf
-19.98671725929404;-49.35648648995948;SP
-19.96054540854368;-49.29753778154327;SP
-19.96955424033581;-49.24964698412094;SP
-19.99963704661235;-49.248338794299855;SP
-20.00477168806293;-49.283923626773856;SP
-20.017516985320526;-49.29725598167812;SP
-20.060319311586852;-49.30725532047654;SP
-20.103892935110764;-49.308538038799384;SP
-20.16707607979714;-49.29924642867968;SP
-20.231262998288628;-49.26427624145532;SP
-20.260204223146275;-49.25915600624461;SP
-20.30534306632933;-49.22529401490675;SP
-20.314659812500224;-49.183562520393934;SP
-20.273545040670967;-49.122411149255015;SP
-20.21217459288306;-49.08930023301929;SP
-20.154743513802032;-49.06747975558619;SP
-20.150055913649396;-49.03294733495153;SP
-20.1707653281573;-48.9860451910327;SP
-20.20779034754645;-48.972023198212014;SP
-20.263301178906204;-48.961785831350994;SP
-20.27929179398103;-48.96578298149933;SP
-20.358010736905896;-48.96572983426432;SP
-20.389790528809726;-48.97035279294698;SP
-20.403121516744534;-48.96303031679565;SP
-20.441336233979996;-48.899862537026365;SP
-20.42966915460778;-48.87860685632131;SP
-20.398349305675822;-48.86703918531009;SP
-20.3561378483829;-48.87842961703308;SP
-20.31843498118934;-48.87545076833817;SP
-20.297221073993285;-48.88829726270848;SP
-20.27527543970973;-48.887075338555974;SP
-20.215009681351603;-48.85344881131351;SP
-20.180143953980178;-48.85539246838766;SP
-20.161547146783334;-48.8221267347609;SP
-20.163852473412817;-48.781137305941854;SP
-20.14938177285046;-48.73134107083371;SP
-20.16021721225451;-48.707107705156375;SP
-20.165347438033734;-48.63771183603234;SP
-20.135811746914555;-48.59324742862583;SP
-20.130298992704297;-48.55462892028834;SP
-20.13812321681297;-48.491116131804006;SP
-20.113511042300672;-48.40577677567762;SP
-20.123103211244086;-48.37493592275462;SP
-20.113801091646963;-48.31541286231368;SP
-20.137411162395153;-48.285761851128484;SP
-20.14379644335105;-48.26510009619244;SP
-20.127883961375687;-48.21863549673077;SP
-20.115386846425736;-48.21899009761489;SP
-20.07792066550627;-48.25342513516182;SP
-20.04740381403468;-48.24413190086648;SP
-20.028214176442987;-48.228498992034815;SP
-20.03937002360766;-48.20777146518094;SP
-20.07785509863379;-48.18183075008892;SP
-20.096180217942674;-48.17860597728395;SP
-20.105301167314963;-48.15565998841765;SP
-20.12413957558084;-48.14772157109354;SP
-20.14635595526306;-48.105487413113565;SP
-20.148429558077567;-48.076775842730854;SP
-20.137235523000925;-48.04938691337526;SP
-20.119948998347525;-48.03884300000442;SP
-20.12402899853936;-48.020163000122295;SP
-20.101259039373076;-48.00105502906632;SP
-20.072962968366255;-47.98974816504574;SP
-20.04916592946398;-47.99152803938745;SP
-20.035372668413856;-47.97596931653061;SP
-20.060467754583158;-47.946022144206495;SP
-20.095001339839882;-47.94240449986768;SP
-20.110434850088154;-47.931524816517026;SP
-20.125674526757905;-47.89939995204611;SP
-20.098372690447263;-47.87507730167607;SP
-20.04500959841414;-47.861461520033004;SP
-20.01857476701184;-47.87521415510912;SP
-19.99293974946977;-47.859750731610916;SP
-19.996065645413125;-47.8346804892131;SP
-19.985131666393215;-47.805658052876765;SP
-19.987928205422293;-47.733681692456116;SP
-19.978147978346442;-47.71269172544271;SP
-20.001915590532008;-47.67614993876856;SP
-20.02251594965128;-47.67062638190191;SP
-20.047219414344397;-47.639656072469734;SP
-20.042108987139954;-47.61399008497432;SP
-20.025891519877632;-47.594748096947;SP
-19.99666463256665;-47.58382461841137;SP
-19.99602594394213;-47.55263779539786;SP
-19.983562523891237;-47.53690308870654;SP
-19.982411552651;-47.50693696047233;SP
-19.97162764709816;-47.497725353142414;SP
-19.965789007356705;-47.46332204007996;SP
-20.015319554853477;-47.424428037024256;SP
-20.030381686465603;-47.444842352492515;SP
-20.04882945711364;-47.440296913571615;SP
-20.08019628303191;-47.408133497862536;SP
-20.08594239332666;-47.37160304804212;SP
-20.10398156060046;-47.35867644116479;SP
-20.124498409573846;-47.30967337482633;SP
-20.145888070378078;-47.29640164142256;SP
-20.159924878630193;-47.2617804199304;SP
-20.199670213209686;-47.250570931803;SP
-20.21915217543244;-47.231073619951474;SP
-20.243568094491877;-47.23910202883553;SP
-20.316286499022624;-47.28581997271351;SP
-20.34843571533588;-47.29820813479756;SP
-20.405739966626072;-47.28545565375538;SP
-20.427256029841885;-47.29610019856523;SP
-20.450549890864693;-47.29101129393598;SP
-20.477952285769277;-47.253604532123404;SP
-20.499840530715858;-47.21190134287258;SP
-20.519553192425803;-47.154517381072196;SP
-20.535323387264384;-47.143459835203146;SP
-20.56521750768178;-47.14286306307986;SP
-20.61272249774504;-47.12332258377012;SP
-20.643876828252985;-47.097456449455535;SP
-20.68316581984658;-47.10123528557989;SP
-20.70931854471496;-47.12667536337722;SP
-20.703430847855316;-47.169240770445185;SP
-20.770624708963055;-47.188818291930545;SP
-20.774343653836524;-47.20481579311428;SP
-20.800949619029666;-47.22493436652775;SP
-20.8272194437223;-47.21448440533101;SP
-20.885281697592177;-47.2400442557377;SP
-20.924139033489553;-47.21045806768558;SP
-20.982385673559918;-47.14373893620291;SP
-21.018824738770547;-47.15702985034727;SP
-21.06928162124973;-47.13909985807197;SP
-21.088235844208725;-47.14229621859556;SP
-21.10469624623471;-47.114760139468785;SP
-21.13321834744869;-47.13303561350273;SP
-21.153695940115483;-47.117305109343306;SP
-21.16790940759296;-47.1236478208902;SP
-21.2096737183673;-47.095651382405265;SP
-21.207905938108524;-47.07449159551061;SP
-21.241175616161627;-47.07607571891924;SP
-21.24651871416728;-47.05228174400719;SP
-21.286501913132668;-47.04195209950973;SP
-21.29955571742238;-47.029772989331946;SP
-21.342362938698614;-47.016526994525066;SP
-21.356389441619342;-46.996298218188144;SP
-21.396503442479798;-47.016168007647366;SP
-21.419107018074328;-47.012970415052564;SP
-21.426695055932043;-46.984367447699526;SP
-21.41842741029666;-46.96370878373335;SP
-21.424979162058662;-46.932901422462635;SP
-21.415614133985002;-46.89330556959624;SP
-21.39556934454953;-46.86534348251564;SP
-21.389108320892205;-46.84208403674887;SP
-21.366438573181483;-46.817309363736115;SP
-21.37496873002283;-46.762136927477115;SP
-21.392572330448616;-46.73897484141571;SP
-21.392662072896258;-46.71472165108321;SP
-21.36419307035385;-46.647199282021234;SP
-21.391721343365248;-46.64873033733511;SP
-21.443960781964392;-46.6018899300762;SP
-21.42695718222808;-46.5765136627752;SP
-21.4426575132336;-46.55788219570667;SP
-21.448953156962602;-46.51905271181312;SP
-21.489127082348887;-46.50888999587659;SP
-21.529937863541477;-46.52297770215921;SP
-21.549761131970627;-46.50077666670978;SP
-21.584508710908153;-46.521994168496065;SP
-21.61282186633599;-46.51822801730913;SP
-21.630433768403634;-46.54736739698774;SP
-21.648182582360164;-46.54815767533637;SP
-21.659201839593152;-46.56669834145521;SP
-21.67867939154064;-46.564631339664516;SP
-21.68317833641106;-46.59303583833321;SP
-21.675542993314423;-46.62159472361748;SP
-21.74152189911632;-46.63082028482819;SP
-21.766226462780935;-46.62603031214917;SP
-21.77924640309891;-46.65399134072777;SP
-21.791279862675424;-46.6524096877568;SP
-21.836963850601194;-46.69097054685318;SP
-21.849053961171307;-46.66673105319552;SP
-21.88046083390026;-46.647536461238644;SP
-21.91105268972973;-46.673778465403814;SP
-21.944104227328182;-46.65327331481154;SP
-21.974554747503475;-46.64420814678846;SP
-21.996971153495906;-46.61466877294549;SP
-22.037422129427682;-46.68538901968748;SP
-22.068863105347987;-46.664786004870166;SP
-22.078972138952963;-46.70611765540542;SP
-22.095148912792013;-46.70009765208488;SP
-22.091893162839085;-46.646754995346726;SP
-22.108516924916103;-46.62417001773207;SP
-22.150252527532018;-46.61304148297802;SP
-22.15771964254742;-46.64045810875467;SP
-22.177946098633527;-46.646427134904286;SP
-22.184260559776988;-46.67080084878012;SP
-22.22191817218578;-46.678058205022126;SP
-22.25787233733837;-46.706943029796946;SP
-22.29582396060721;-46.705284142149424;SP
-22.315584170373086;-46.71453687008045;SP
-22.38196384735363;-46.66639456106009;SP
-22.415109835350506;-46.666516293292204;SP
-22.435835705653176;-46.63160735349646;SP
-22.446649975915534;-46.5548139499038;SP
-22.494356003126995;-46.54214693503292;SP
-22.522497119146692;-46.45331815360987;SP
-22.557927715191795;-46.41464269300582;SP
-22.571228072217707;-46.43258563641791;SP
-22.622178928015046;-46.40597053771006;SP
-22.66297405920534;-46.39305887126977;SP
-22.661357746362853;-46.42771406735022;SP
-22.679865301242614;-46.48056527606661;SP
-22.707057206225045;-46.45733417513202;SP
-22.727581896387335;-46.45272307760786;SP
-22.746825844936666;-46.372811351262726;SP
-22.760300075987686;-46.33454146241843;SP
-22.788941383238125;-46.36169545827869;SP
-22.827819462897764;-46.37681108066681;SP
-22.877079075239067;-46.37628940373287;SP
-22.90467920318264;-46.34522423560992;SP
-22.887641295209562;-46.31744502476806;SP
-22.897819091877466;-46.29502879594213;SP
-22.878347612152538;-46.27902571536441;SP
-22.89087490205503;-46.25741075819985;SP
-22.86523057113385;-46.192197885024314;SP
-22.8681460041347;-46.1412519880887;SP
-22.92275526064674;-46.13909371590222;SP
-22.89442901019055;-46.0952183248657;SP
-22.8969749998962;-46.050675000151045;SP
-22.885056999780602;-46.02783349991597;SP
-22.889498000432354;-46.00852399978271;SP
-22.869809999931533;-45.99309200039539;SP
-22.868067999638356;-45.97513799981874;SP
-22.8497749996165;-45.95634099993714;SP
-22.829605000270476;-45.90903500016509;SP
-22.872185999783937;-45.88731699957975;SP
-22.869117630773985;-45.86463394729873;SP
-22.837830663754062;-45.84812729763661;SP
-22.83379336247367;-45.802849967851614;SP
-22.85860604982929;-45.790853893991994;SP
-22.840812269770367;-45.76695935778804;SP
-22.805926763609136;-45.77094513780776;SP
-22.771515892644288;-45.71181884836113;SP
-22.72200268227789;-45.73255709513376;SP
-22.721039984107904;-45.75646375689678;SP
-22.7390213951212;-45.795633911176026;SP
-22.72271861187437;-45.81992781831411;SP
-22.69870766112956;-45.81164102881036;SP
-22.693356526782168;-45.78785889167449;SP
-22.659166862960262;-45.742806738639956;SP
-22.662105578509568;-45.71758510526837;SP
-22.649770347823164;-45.697955211763485;SP
-22.6210098255429;-45.71746943626539;SP
-22.610150418307057;-45.73669004111247;SP
-22.587023009204472;-45.726793690876036;SP
-22.58633856397347;-45.69543920005901;SP
-22.57681387565981;-45.662894461010524;SP
-22.599032192481616;-45.65986538068273;SP
-22.636335684244386;-45.68107834359063;SP
-22.651201173695085;-45.666184756621135;SP
-22.637914132930803;-45.61812805496572;SP
-22.603911784401305;-45.576243910428104;SP
-22.627602347170523;-45.55993925389333;SP
-22.656522751823445;-45.565965277275666;SP
-22.628785224558385;-45.48880049055015;SP
-22.58889422588777;-45.47385657661965;SP
-22.618320716827554;-45.43554715357817;SP
-22.622215529522975;-45.41293169704011;SP
-22.651671026296697;-45.410521091275314;SP
-22.63876139772026;-45.360958179876036;SP
-22.617639217775604;-45.33296198600675;SP
-22.61695840130909;-45.27586522899708;SP
-22.581624259352054;-45.254540681806986;SP
-22.537928715637634;-45.16451526786528;SP
-22.516916784481907;-45.16000933885982;SP
-22.497110265026606;-45.12845940108042;SP
-22.485075927711875;-45.08037827653618;SP
-22.47050396348709;-45.054928890755605;SP
-22.46648648776113;-44.990734664373235;SP
-22.471944639633364;-44.969848410775455;SP
-22.45261504774618;-44.939596844019036;SP
-22.449113825142888;-44.89768216479996;SP
-22.432123987731813;-44.88973083321133;SP
-22.423061294642935;-44.860210299265816;SP
-22.428143397699614;-44.83023135659181;SP
-22.408271561383344;-44.794439405753906;SP
-22.41492905093486;-44.75510338231521;SP
-22.450830675894906;-44.724217376230854;SP
-22.514049845623788;-44.71169879356438;SP
-22.52530588985485;-44.68136803520662;SP
-22.554073764092834;-44.667873632362216;SP
-22.555598616782675;-44.644427613243636;SP
-22.59960635295073;-44.64363892759434;SP
-22.609993848137492;-44.596955107592066;SP
-22.624199910597326;-44.584017075727445;SP
-22.606961681336486;-44.54602941212755;SP
-22.630205945647845;-44.53100462486344;SP
-22.640135787536508;-44.51072493520752;SP
-22.611356226608507;-44.48023937654597;SP
-22.61596957423643;-44.46487673737147;SP
-22.59870420523481;-44.42979314383848;SP
-22.599098333121503;-44.40582575805223;SP
-22.57349418930528;-44.38239777843461;SP
-22.595469973360537;-44.32009373273945;SP
-22.60641965724136;-44.24560615130275;SP
-22.637298750237107;-44.18427634477746;SP
-22.67825845016722;-44.16136516417089;SP
-22.702107968108123;-44.1738608366083;SP
-22.733738990561847;-44.22704652207926;SP
-22.766958885743918;-44.25758099126966;SP
-22.791384072317044;-44.24018126895038;SP
-22.806259215090677;-44.26131146005582;SP
-22.829018787087307;-44.26760000723448;SP
-22.827836439400073;-44.29608555190657;SP
-22.83995179573867;-44.317420493460986;SP
-22.85835133574551;-44.38119587858688;SP
-22.85049648702318;-44.42305917414154;SP
-22.868837593579997;-44.43329248236205;SP
-22.884967461479107;-44.46692067784693;SP
-22.846356994879386;-44.48437474979477;SP
-22.8515493431276;-44.50527847901856;SP
-22.88805034374832;-44.55517401007239;SP
-22.885341413975027;-44.60714297576766;SP
-22.915125237939264;-44.639246464252835;SP
-22.932519676741606;-44.687223707208204;SP
-22.92996964638195;-44.71361269207205;SP
-22.94700365309609;-44.743502082055386;SP
-22.983313811283267;-44.76484045632196;SP
-22.981875898753685;-44.7918981824551;SP
-23.048780077438494;-44.802208353032995;SP
-23.091458394389292;-44.81884371906233;SP
-23.114846243559214;-44.81061617869358;SP
-23.143740972567798;-44.825481475689514;SP
-23.16268726080841;-44.82441615678016;SP
-23.18469839001864;-44.87474838153247;SP
-23.226594920019465;-44.889320550802665;SP
-23.24983400603452;-44.86946413426233;SP
-23.248467673244477;-44.8562835093764;SP
-23.270588152820892;-44.82803303129924;SP
-23.291621355640928;-44.82469621375918;SP
-23.299106886073844;-44.78742138518868;SP
-23.337749503436726;-44.777749589372036;SP
-23.358886842353854;-44.74146098073959;SP
-23.376743770108817;-44.78030368736523;SP
-23.370100925117583;-44.792371131422556;SP
-23.388708161752163;-44.84112370059819;SP
-23.369811515189213;-44.840040899767644;SP
-23.340455987054042;-44.887507263049656;SP
-23.334201496301887;-44.90806088530155;SP
-23.359487480662665;-44.93922169452554;SP
-23.38088848011921;-44.94743669384826;SP
-23.408352480382632;-45.0069686944496;SP
-23.420921480841628;-45.01195169401541;SP
-23.42019948082134;-45.056171694468105;SP
-23.43500198085667;-45.06667919428935;SP
-23.461204480502317;-45.05415769422217;SP
-23.489574480277952;-45.07226569380663;SP
-23.50274248048106;-45.11763369413961;SP
-23.497842480246163;-45.17168469379351;SP
-23.526538480666318;-45.165238694210245;SP
-23.544352480182795;-45.17248869399799;SP
-23.521481480385944;-45.198632693643845;SP
-23.538108480921608;-45.22540369432494;SP
-23.572824480165536;-45.20903569404203;SP
-23.592089480944708;-45.24072769412771;SP
-23.58629200047534;-45.270936999942535;SP
-23.571665999586173;-45.29626799986818;SP
-23.580008000268947;-45.32147000014038;SP
-23.62361790604143;-45.35720797366895;SP
-23.634164000268356;-45.38720499991075;SP
-23.626349999652632;-45.41014600023766;SP
-23.657185999833985;-45.42807699975367;SP
-23.682223999737687;-45.43077500006615;SP
-23.75323499909581;-45.4123949996295;SP
-23.780089999154086;-45.397015999988355;SP
-23.809761999616512;-45.39876499970495;SP
-23.832239999276453;-45.43086000038869;SP
-23.819127998957867;-45.46464399982062;SP
-23.841139999611187;-45.50328500020254;SP
-23.82045299890666;-45.53354599994782;SP
-23.794584999398182;-45.554977999934636;SP
-23.801087998911896;-45.625528999663516;SP
-23.778445998883683;-45.64167200036246;SP
-23.77806999953077;-45.6886539995823;SP
-23.757986698427317;-45.810766920157164;SP
-23.760358000221515;-45.86932800008708;SP
-23.777851000223393;-45.95096650030365;SP
-23.812503000113338;-46.036557000205335;SP
-23.817134999680434;-46.076292999822044;SP
-23.845648999801483;-46.130485999729046;SP
-23.879766000200675;-46.1409399997811;SP
-23.924676000097293;-46.17942700025583;SP
-23.941131999941774;-46.174832999743046;SP
-23.98974699982415;-46.191084000026535;SP
-23.98541100041723;-46.21640400034431;SP
-24.00081200017354;-46.262524000282326;SP
-24.034842000158108;-46.278114499784294;SP
